customerID,Churn,sim_logins,sim_support_contacts,sim_data_usage_gb
2640-LYMOV,No,5,0,2.801409459123455
1218-VKFPE,Yes,0,2,2.062404758689948
3627-FHKBK,Yes,3,1,2.037126083228261
2865-TCHJW,Yes,3,3,0.9062963162016697
1423-BMPBQ,No,7,1,1.5587398665791183
2393-DIVAI,No,8,0,4.763861333668753
5192-EBGOV,Yes,3,0,2.0220835085803337
4568-KNYWR,No,4,0,4.806742333202101
8752-IMQOS,No,5,0,4.871637828124815
0742-LAFQK,No,7,1,1.2373951683706272
0795-LAFGP,No,13,2,2.5024606019860265
0619-OLYUR,No,7,1,2.73840753318941
5512-IDZEI,No,6,1,4.037325399927693
0459-SPZHJ,No,7,0,6.924083645890234
0215-BQKGS,No,5,0,1.3098882651777923
9244-ZVAPM,No,2,0,1.7825516782031932
0719-SYFRB,Yes,1,0,6.4579493633043175
8208-EUMTE,No,5,0,1.4067021832703412
5172-MIGPM,No,5,1,2.363559214037968
1710-RCXUS,No,11,0,3.6609558025049043
0374-FIUCA,No,14,0,4.101997533294156
5839-SUYVZ,No,7,0,9.122264497578763
5173-ZXXXL,No,9,0,4.9970559610162955
1096-ADRUX,No,7,0,1.8089097996132815
2001-MCUUW,No,5,0,3.5517299186512292
2731-GJRDG,No,12,3,1.2914896969876213
4723-BEGSG,No,6,0,2.016832257839424
6516-NKQBO,No,4,0,4.406494453142913
8672-OAUPW,No,7,0,1.8501909620626418
8207-DMRVL,No,5,1,2.8870863713072388
3419-SNJJD,Yes,3,1,0.7437243211059004
6543-CPZMK,Yes,1,1,3.8345732688956438
4765-OXPPD,Yes,2,3,0.38184573823458995
2804-ETQDK,No,9,0,2.487074984457139
6689-VRRTK,No,5,0,7.904689530241483
7138-GIRSH,No,5,2,5.737655033623263
9396-ZSFLL,No,2,0,1.708674503754878
6464-KEXXH,No,8,1,2.1319583786430347
7134-MJPDY,No,9,0,0.8883290101475455
5240-CAOYT,No,2,0,2.9936058510974783
4059-IIEBK,No,10,1,1.8937273808955533
4881-JVQOD,No,4,0,2.872292746258683
0516-UXRMT,No,5,0,0.6217484631087142
4851-BQDNX,No,3,0,4.592826519502693
5148-HKFIR,No,8,1,2.921447089694971
1009-IRMNA,Yes,1,1,2.1949301542765003
3003-CMDUU,No,3,0,2.4175430471917987
5016-IBERQ,No,3,1,2.4002484102882704
6797-UCJHZ,No,5,3,1.2809811666021305
2469-DTSGX,No,3,0,2.498869470581746
4554-YGZIH,Yes,5,0,0.4477486080428114
5099-BAILX,Yes,5,2,3.505125248632504
9931-KGHOA,No,6,0,4.473816115053674
1775-KWJKQ,No,5,1,3.8992746634471462
7665-VIGUD,No,4,1,3.781631322096763
9411-TPQQV,No,2,0,5.68624767988049
7207-RMRDB,Yes,3,2,1.6366382533717951
7954-MLBUN,No,9,2,3.552544293055315
2077-DDHJK,No,7,1,5.174755117459699
4913-EHYUI,Yes,3,0,1.1414465919417893
0195-IESCP,Yes,0,3,1.5125244178550084
9574-BOSMD,No,3,0,2.8129406760502143
4580-TMHJU,Yes,1,1,0.8381758402500575
0970-ETWGE,Yes,3,2,2.939355402048936
4908-XAXAY,No,11,0,6.515295346598615
8404-VLQFB,No,7,0,3.0102516460661852
1626-ERCMM,Yes,4,0,1.4019825730734656
0887-HJGAR,Yes,2,2,3.5532108576304897
2391-IPLOP,No,7,1,1.2657371594368017
5644-PDMZC,Yes,2,0,6.211196211114672
3509-GWQGF,No,5,2,8.664562962412315
9576-ANLXO,Yes,5,0,2.940418827705765
2024-BASKD,Yes,4,2,1.084588564968502
5845-BZZIB,No,8,2,1.0580729237784294
1140-UKVZG,No,5,0,5.105165587982156
4160-AMJTL,Yes,3,1,2.434246745263079
5183-SNMJQ,No,9,1,2.258337583591472
8100-PNJMH,No,3,0,3.4178398674134765
7838-LAZFO,No,6,2,1.4474420991634023
4464-JCOLN,Yes,4,2,0.9945076913684536
2085-JVGAD,No,6,1,3.615869105968389
5650-VDUDS,Yes,7,1,3.857050215071162
8095-WANWK,No,5,1,5.6783842159742655
3030-ZKIWL,No,10,0,4.692736546566776
9565-FLVCG,No,4,2,1.0741221716557796
8755-OGKNA,No,6,2,2.454922033213476
2800-VEQXM,No,5,1,1.302390855843848
7538-GWHML,Yes,1,0,3.29792749005901
5533-RJFTJ,No,7,0,2.0626415893698646
3859-CVCET,Yes,3,2,2.7502949356004835
0214-JHPFW,No,11,0,2.355667869937576
5642-MHDQT,No,2,1,5.643477764542748
3088-FVYWK,No,9,1,1.2236901849394692
3276-HDUEG,Yes,2,0,2.251116459551092
9092-GDZKO,No,9,0,3.352076803029543
0823-HSCDJ,Yes,3,3,1.4581154711108137
3729-OWRVL,No,6,1,2.5677557113177127
2324-AALNO,No,3,1,4.6385617018558145
0822-GAVAP,Yes,7,2,2.2074526024284564
5760-IFJOZ,No,5,1,3.0860009760000238
2826-UWHIS,No,6,1,0.8793682038431616
1448-PWKYE,Yes,5,3,4.974609386142211
7501-IWUNG,No,6,0,7.148298822319168
4957-TREIR,No,3,0,3.2593384846095965
7251-LJBQN,No,13,0,3.9105603988930944
8040-MNRTF,No,6,1,8.099268786001492
1536-HBSWP,No,4,2,4.7778592597939396
5313-FPXWG,No,6,0,4.1066066919414395
0067-DKWBL,Yes,3,0,2.0166206797695527
0946-FKYTX,No,4,1,5.466718180671856
5076-YVXCM,No,5,2,5.872782490852033
8262-COGGB,No,8,0,3.4194997369761935
6663-JOCQO,No,8,0,0.3854897118322923
9620-QJREV,No,6,0,3.5231065811710427
2276-YDAVZ,Yes,1,1,2.1431162837466085
2682-KEVRP,No,4,1,14.93425183386074
2480-JZOSN,No,8,1,1.1063071939540559
0078-XZMHT,No,4,1,6.767344081386624
5896-NPFWW,Yes,1,2,2.2137356672755093
9978-HYCIN,No,6,2,2.3174786588339105
8338-QIUNR,No,5,0,3.4807226223195826
1525-LNLOJ,No,4,0,5.55455056946
9450-TRJUU,No,5,0,1.468006162988628
1766-GKNMI,No,10,1,3.77254207236472
6942-LBFDP,No,7,0,4.366450295859446
1456-TWCGB,No,7,1,5.65915304143232
7133-VBDCG,Yes,1,2,3.1175717640774234
7596-ZYWBB,No,3,2,7.656305501028943
8329-UTMVM,No,2,0,1.4847512816501305
3014-WJKSM,No,4,1,2.2377095485299803
3347-YJZZE,No,5,0,3.3227467711322927
1029-QFBEN,Yes,2,2,2.8321596015065347
7929-DMBCV,No,7,2,3.331104142784148
9661-JALZV,No,3,2,8.465918290264423
5433-KYGHE,No,1,1,5.440508775633744
4312-KFRXN,No,5,1,2.7521300725269544
5575-TPIZQ,No,7,0,3.739871826501429
0114-IGABW,No,7,0,1.4506646243753432
9944-AEXBM,No,2,1,1.947816182693493
1853-ARAAQ,No,3,0,0.9654776486966737
6952-OMNWB,No,2,0,1.700528276986188
4697-LUPSU,No,7,1,1.3975393611125058
8434-VGEQQ,No,6,0,2.1137715543817372
4952-YSOGZ,Yes,3,4,1.3294603167367234
1589-AGTLK,Yes,2,1,4.209634279391086
5244-IRFIH,Yes,1,1,2.2854446290078854
6549-YMFAW,No,6,1,5.193483221639786
4950-HKQTE,No,5,0,0.658042281258302
6786-OBWQR,No,9,0,1.4262070159787787
2684-EIWEO,Yes,2,0,1.2100197967177415
2753-JMMCV,No,6,0,3.3925487349140835
6439-GTPCA,Yes,4,0,0.5159723912179525
6621-YOBKI,No,5,1,6.367581143863686
1216-JWVUX,No,2,1,14.98359890088002
7564-GHCVB,No,4,1,7.067881033224589
1173-NOEYG,No,7,2,3.6764364553139623
7595-EHCDL,No,5,1,4.816683785241858
6647-ZEDXT,No,8,2,0.9559238920820202
2521-NPUZR,No,10,0,3.9760614473947853
1307-TVUFB,No,5,0,2.0323836379437106
7503-MIOGA,No,5,1,1.3165197545866674
4381-MHQDC,No,4,0,3.384474390987427
6923-JHPMP,No,3,1,5.1049565314153496
5138-WVKYJ,Yes,0,1,4.775713969801059
4018-PPNDW,No,6,0,1.8646918208779315
1635-FJFCC,No,4,1,7.0771115680981085
2499-AJYUA,No,7,1,1.5721419830046997
6919-ELBGL,No,6,0,4.129702900139509
3966-HRMZA,No,5,2,1.3575758459315361
6425-JWTDV,No,5,0,9.470296277376153
8405-IGQFX,No,7,0,3.474803878516578
8224-IVVPA,No,3,0,1.8917793844940627
9477-LGWQI,No,3,0,5.256414930589409
1410-RSCMR,No,8,0,2.9872736913379625
0139-IVFJG,No,3,1,3.410166477971211
6683-VLCTZ,Yes,6,1,4.206906492333154
5730-DBDSI,No,3,2,6.348738667142279
0030-FNXPP,No,4,0,2.810743001796939
2189-WWOEW,Yes,0,1,1.2995098301594072
5684-FJVYR,No,5,0,1.8952946491862064
4013-GUXND,No,11,0,2.6122897460951195
1894-IGFSG,Yes,4,1,3.2014432593691184
7379-POKDZ,Yes,3,0,1.8801812800263253
1266-NZYUI,No,10,0,0.7232901451579632
7969-FFOWG,No,5,1,2.402620140966371
4718-DHSMV,No,9,1,7.342791503946339
5175-WLYXL,No,5,2,3.6187078777348494
7817-OMJNA,No,7,1,13.296839762418445
8728-SKJLR,No,7,1,3.851096897039658
3137-NYQQI,No,4,0,2.773852329516412
7706-DZNKK,No,2,2,4.6664544008247875
0236-HFWSV,Yes,3,1,1.7252646560724718
3900-AQPHZ,Yes,5,0,4.191646956355417
5842-POCOP,Yes,3,2,2.8069630450908862
2037-XJFUP,Yes,1,1,1.2477041095179413
8823-RLPWL,No,5,1,2.0552961407701056
9505-SQFSW,No,7,0,2.7584706082027126
7314-OXENN,Yes,2,1,1.9529588494046095
3758-CKOQL,No,6,0,3.4783219812982784
0322-CHQRU,Yes,0,1,2.6316227966080348
5676-CFLYY,No,0,1,3.2087648890032545
7521-AFHAB,No,2,1,1.3024198181107831
0285-INHLN,No,9,0,1.0188089025842504
4678-DVQEO,Yes,3,2,3.395906128289128
5125-CNDSP,No,10,0,2.053153521888777
0691-IFBQW,Yes,2,3,3.1990082060425773
4992-LTJNE,No,6,0,4.805341315672045
2202-OUTMO,No,4,0,4.060425077023147
0810-BDHAW,No,7,0,3.636696349311045
0229-LFJAF,No,3,0,8.023014711115183
7131-ZQZNK,No,3,1,5.093171371139081
3442-ZHHCC,No,6,0,2.0106362218113096
5726-CVNYA,No,7,0,5.0703204494954335
9871-ELEYA,No,7,2,4.181569439933975
4257-GAESD,No,4,0,3.8400984349271314
5173-WXOQV,No,14,0,3.809643577331765
2040-OBMLJ,No,8,0,4.210642546699951
6286-ZHAOK,No,4,0,2.246778775765023
3807-XHCJH,No,8,1,3.4061775114853963
3009-JWMPU,Yes,2,1,3.61514188793395
5671-RQRLP,No,4,0,1.5441584378821416
1450-GALXR,Yes,2,3,1.6258460492703943
8859-AXJZP,No,4,0,2.0329545758472385
3174-AKMAS,No,3,0,9.446541390412106
3138-BKYAV,Yes,4,0,1.1367767914548585
9926-PJHDQ,No,5,0,3.1433572341796756
7382-DFJTU,No,8,0,2.5492984134647325
2798-NYLMZ,No,6,1,1.3015905894644222
4289-DTDKW,Yes,3,0,5.442767754306752
1820-TQVEV,Yes,7,1,1.5828268981964222
2239-JALAW,Yes,3,2,0.9654013710598711
4853-RULSV,Yes,4,0,4.390560008245328
8098-TDCBU,No,3,0,8.9063811643728
3551-GAEGL,No,7,1,1.4629623862130765
4785-NKHCX,No,6,0,1.9746642073122673
3196-NVXLZ,No,6,1,3.5896751447651036
6275-YDUVO,Yes,6,2,2.364925563350804
0036-IHMOT,No,10,1,2.3528657118525937
0115-TFERT,Yes,6,2,2.057960264413982
4178-EGMON,No,5,0,4.0180815162992305
4220-TINQT,No,4,0,3.6806785203927035
5318-YKDPV,No,6,0,3.8472591092623696
7975-TZMLR,No,6,0,1.0096552456286088
0295-QVKPB,No,7,1,3.8233314278070174
4335-BSMJS,No,9,1,0.8137085059384889
2311-QYMUQ,Yes,3,1,5.056984622476552
3643-AHCFP,Yes,0,2,1.2279957504378678
9146-JRIOX,No,7,0,3.8151940834408307
3104-OWCGK,Yes,2,2,2.6208993605912565
5337-IIWKZ,No,7,1,1.8741760453179752
9101-BWFSS,Yes,2,2,1.3269916221962403
9650-VBUOG,No,4,0,2.8899657551018887
3487-EARAT,No,8,0,2.4730356562926294
2672-TGEFF,No,4,0,5.76612957182903
9231-ZJYAM,Yes,5,1,3.967722045630488
4250-WAROZ,No,4,0,5.148424743790354
8184-WMOFI,No,7,1,6.78220372122674
6982-SSHFK,Yes,2,2,3.8528435569006216
6092-QZVPP,No,5,1,2.677311958841449
4625-LAMOB,No,4,1,8.246086268934064
0727-BMPLR,Yes,4,3,2.2872564064099374
0392-BZIUW,No,10,0,9.587604170922548
1038-ZAGBI,Yes,3,5,2.6010805366887526
6549-NNDYT,No,12,3,4.8903311425974545
3027-ZTDHO,Yes,3,2,1.2686176489568883
0422-OHQHQ,No,8,1,6.622573229245958
6916-HIJSE,No,4,0,5.85145847301673
2316-ESMLS,No,4,0,2.0789599612238314
9778-OGKQZ,No,4,0,2.7883870816711744
7408-OFWXJ,No,4,1,0.7795921236856411
6007-TCTST,No,4,0,6.980310643193964
2252-NKNSI,No,6,0,5.504013759036227
8713-IGZSO,No,10,1,1.47473674148689
7905-TVXTA,No,5,0,1.007791647495927
7695-PKLCZ,No,3,1,4.640316458456714
2382-BCKQJ,Yes,3,1,3.097934265942429
8374-UULRV,No,4,0,2.8041549387934244
2207-NHRJK,Yes,2,0,1.6355322406731707
3224-DFQNQ,No,7,0,3.8175751696320166
5275-PMFUT,No,4,0,6.973860758698153
4795-UXVCJ,No,3,1,1.0857440683596926
9777-IQHWP,No,6,0,7.85177503218833
0947-MUGVO,Yes,2,0,2.2537770568405753
9944-HKVVB,Yes,4,1,3.114001670738832
4124-MMETB,Yes,2,0,3.9797203225024806
3671-SHRSP,Yes,4,1,1.2504423386230108
0979-MOZQI,No,11,0,5.395607608711974
2732-ISEZX,No,7,0,4.528524022884639
3313-QKNKB,Yes,1,4,1.7853503323327566
0323-XWWTN,No,5,0,5.471720779434767
1937-OTUKY,No,1,0,4.6875088409081975
1573-LGXBA,No,6,0,3.2025895090935474
1764-VUUMT,No,9,0,5.880934389875136
5073-WXOYN,Yes,2,3,1.3726172756983905
4713-ZBURT,No,3,2,2.9622247626632854
3050-GBUSH,No,5,1,7.896000262174527
0207-MDKNV,Yes,4,0,2.7512393380523346
7876-AEHIG,No,3,2,6.063484713642537
7945-HLKEA,No,3,1,1.6088941456907475
9342-VNIMQ,No,7,0,5.691700246843717
9851-KIELU,Yes,1,1,2.5241342809986556
3523-BRGUW,No,6,0,4.32375388973502
3908-BLSYF,Yes,3,0,1.767818073595957
3199-NPKCN,No,7,0,1.551635500824881
5170-PTRKA,No,5,0,0.6953138608931091
4661-NJEUX,No,5,3,3.833619611780489
2123-AGEEN,No,8,1,7.4370677750366445
1258-YMZNM,No,3,0,2.1037679925333292
0048-LUMLS,No,6,1,8.455493772880807
7549-MYGPK,Yes,2,1,1.076550870901584
5898-IGSLP,No,8,0,4.3412582026737425
3804-RVTGV,Yes,4,2,2.4765912263410805
6259-WJQLC,No,8,1,2.838172967236021
9227-LUNBG,Yes,5,1,1.8546096443098248
7997-EASSD,No,10,1,0.8164819556927595
0730-KOAVE,No,8,0,8.248477629739982
8975-SKGRX,No,7,2,5.695302337636636
0678-RLHVP,No,7,0,3.6662928539848
4315-MURBD,Yes,1,0,2.896328461854498
2267-FPIMA,No,4,1,1.115683658278606
1051-GEJLJ,No,9,0,2.992252166415957
9734-YWGEX,Yes,3,4,2.3547011452618167
2719-BDAQO,Yes,2,3,1.6375831206848852
5285-MVEHD,No,7,0,0.7665678254867502
0379-DJQHR,No,4,1,2.9655583273168453
0781-LKXBR,Yes,2,3,1.1063926049766837
5543-QDCRY,No,5,0,4.571177965579892
0297-RBCSG,No,8,0,1.0707832295312425
4694-PHWFW,No,7,0,2.649908391516992
0835-JKADZ,No,5,1,4.63011942803741
1907-UBQFC,Yes,0,2,0.2659717048961542
7508-SMHXL,No,4,1,2.495774297691406
3865-YIOTT,No,6,0,6.071257994735899
5993-BQHEA,No,12,1,5.6749412916576585
6024-RUGGH,No,7,0,1.4640140442666318
6513-EECDB,Yes,3,1,0.7521946766841009
3956-CJUST,No,7,0,1.709403007965965
4079-WWQQQ,No,4,1,5.190420852308135
6103-BOCOU,No,9,0,9.933825086235874
5149-TGWDZ,No,3,1,2.939004995543025
7471-WNSUF,No,4,0,2.0364485748035372
8942-DBMHZ,No,6,0,5.107770850429844
4301-VVZKA,No,6,0,6.193568650265741
9199-PWQVC,No,1,0,3.5705231438471117
4824-GUCBY,No,8,0,3.244354977533645
5393-HJZSM,No,7,1,7.865051816510625
7074-IEVOJ,Yes,0,0,2.4479365342350747
9625-QSTYE,Yes,2,1,1.28702814673864
0862-PRCBS,No,9,0,2.9427873383313274
8812-ZRHFP,No,3,0,7.905574327945702
5146-CBVOE,No,5,0,5.010696155454351
0454-OKRCT,No,8,0,3.5010051720087514
5787-KXGIY,No,11,0,7.2489429815784066
4750-ZRXIU,Yes,2,3,2.182107145160784
4198-VFOEA,No,5,0,6.347161447400045
6630-UJZMY,No,2,0,2.8196315869686073
6400-BWQKW,Yes,3,1,1.8531189038725215
2692-AQCPF,No,6,0,1.7023913321671553
0347-UBKUZ,No,7,1,5.147372770128705
0835-DUUIQ,No,7,0,7.036271642312256
0811-GSDTP,No,9,0,4.210936686076608
7567-ECMCM,No,5,2,9.200961462659286
6115-ZTBFQ,No,2,0,6.5096414217833685
6353-BRMMA,No,6,1,2.1056705205627297
6680-WKXRZ,Yes,3,0,1.9463355555881885
6231-WFGFH,No,2,0,1.4565292098721663
9904-EHEVJ,No,5,1,1.3137927899432178
7028-DVOIQ,Yes,1,0,3.488500263653269
6169-PPETC,No,7,0,1.0010603509514588
4208-UFFGW,Yes,4,0,3.373114991583313
8584-KMVXD,No,10,1,1.8167230926709685
8467-WYNSR,No,3,0,11.833073175779104
0851-DFJKB,No,8,1,2.6776710253469433
5382-SOYZL,No,9,0,8.572995475043498
9448-REEVD,Yes,2,0,0.9799001793212132
3261-CQXOL,No,5,0,2.0488759297072106
8388-FYNPZ,No,1,1,4.346790275948345
4002-BQWPQ,No,5,0,3.3503445961492075
5651-YLPRD,No,6,0,7.730652914366776
2826-DXLQO,No,6,0,3.919536916442014
4378-BZYFP,No,5,0,2.8873135196607054
9489-UTFKA,No,7,0,1.075861553072382
4849-PYRLQ,No,1,1,2.4166809313786777
9117-SHLZX,Yes,2,1,0.7040574638479202
9889-TMAHG,Yes,4,2,3.6464975050125825
4541-RMRLG,Yes,0,2,2.002832636024559
7764-BDPEE,No,5,1,6.846041087036195
3429-IFLEM,No,7,2,5.067871271512683
3158-MOERK,Yes,4,0,1.2575708820461318
7294-TMAOP,Yes,3,3,0.3762427154676052
5002-GCQFH,No,5,1,0.5009241757439293
0556-FJEGU,No,3,0,0.681362106051996
8919-FYFQZ,Yes,0,3,0.3068556734210903
0604-THJFP,No,12,0,3.605588791319705
2834-JRTUA,Yes,1,1,2.135638975847617
5875-YPQFJ,Yes,1,3,2.9538761371817874
5879-SESNB,No,7,0,3.602018191336145
6646-QVXLR,Yes,5,0,0.8145340995529436
6461-PPAXN,No,4,3,4.211034508378147
3318-ISQFQ,No,4,0,2.945750007997973
1106-HRLKZ,No,2,0,4.766365417402426
2483-XSSMZ,No,6,0,7.260313664931568
8603-IJWDN,Yes,3,2,2.2852549009653926
8165-ZJRNM,No,11,0,1.6231091263909696
9369-XFEHK,Yes,1,5,2.718492437987893
2604-XVDAM,No,5,0,1.3721198732467388
3717-OFRTN,No,7,1,7.768203076095994
9046-JBFWA,No,11,0,8.271068981588014
3280-NMUVX,No,5,0,0.4397746002602382
1206-EHBDD,No,7,1,2.8588721179615515
8361-LBRDI,No,4,0,5.132408177600448
4883-KCPZJ,No,4,1,1.6083311388947086
9108-EQPNQ,No,4,1,1.7144255461283073
7277-KAMWT,No,5,3,2.308002371804638
3842-IYKUE,Yes,3,2,2.244055807927894
6641-XRPSU,Yes,3,1,0.9722215002860799
1374-DMZUI,Yes,1,1,2.5731734120287544
2545-LXYVJ,No,7,0,8.482817473869032
3234-VKACU,No,3,3,3.1643098172942956
8357-EQXFO,Yes,7,1,1.8797348904939137
1989-PRJHP,Yes,1,2,3.908555251970945
8120-JDCAM,No,5,1,4.7285473356628165
8917-FAEMR,No,5,1,3.705314152600224
7047-YXDMZ,No,9,1,6.78856063381815
2858-EIMXH,No,6,1,6.125342611446492
9524-EGPJC,Yes,0,2,2.2229500718861956
6993-OHLXR,Yes,3,0,1.7366774205438478
8818-XYFCQ,Yes,4,2,2.3027622792800018
6419-ZTTLE,No,7,0,12.505797155017232
0929-HYQEW,No,4,0,4.840546418876418
6614-YOLAC,No,1,1,4.982562680818468
7426-RHZGU,No,11,1,5.960130743634997
4065-JJAVA,No,9,1,5.074836338412998
4695-VADHF,Yes,4,1,1.5454454152443833
3863-IUBJR,Yes,5,1,1.0047166593461636
7649-SIJJF,No,3,1,2.107233227644123
9361-YNQWJ,No,5,0,2.846316773399403
3748-FVMZZ,No,6,1,2.991543044906237
9391-TTOYH,No,9,0,5.472588734076283
1452-XRSJV,No,6,0,6.619116319868238
3422-WJOYD,No,10,1,2.817485504096483
8242-SOQUO,No,11,2,4.872921445280935
7460-ITWWP,No,9,1,5.327474065436407
7147-AYBAA,No,3,0,0.5458736066872069
7868-TMWMZ,No,7,0,5.438363250780865
4822-RVYBB,Yes,4,3,2.4608462888177547
6732-FZUGP,No,6,0,1.8394317605973007
8436-BJUMM,Yes,2,2,1.1677417513367334
4184-TJFAN,Yes,2,1,2.885906444778422
8329-GWVPJ,No,4,0,2.4864002694757867
1352-VHKAJ,No,4,0,6.257690840645733
4145-UQXUQ,Yes,3,2,2.197176258086002
2632-TACXW,No,9,1,2.9294453046495867
8146-QQKZH,No,10,0,1.2082195378072083
1767-CJKBA,No,9,1,1.315277804988077
6445-TNRXS,No,7,0,4.923195455582236
4581-LNWUM,No,5,0,1.8559095303845583
4869-EPIUS,No,5,0,6.109633942864873
9948-YPTDG,Yes,1,2,2.425102497740716
1236-WFCDV,Yes,2,1,3.5290837144052647
1915-OAKWD,No,7,1,2.559012409152492
7296-PIXQY,No,11,1,6.997804996193398
4883-QICIH,Yes,0,1,4.043106305345839
3354-OADJP,No,15,2,1.6574460571118201
3524-WQDSG,No,8,1,2.85720792736353
0810-DHDBD,No,2,2,9.311593894713878
4026-SKKHW,No,8,1,4.924021843632517
2829-HYVZP,No,9,0,8.66879584868663
8329-IBCTI,Yes,1,3,1.6532088222785988
1271-SJBGZ,Yes,6,1,0.3068429546004337
3845-JHAMY,No,11,1,6.847219636489343
7013-PSXHK,No,3,0,2.7251191445941263
5669-SRAIP,Yes,6,1,3.279266692575147
5981-ITEMU,Yes,1,0,1.0424753084273894
3486-NPGST,No,3,1,8.7762640612821
6941-PMGEP,Yes,3,2,0.04979467535206761
1624-WOIWJ,Yes,3,2,1.9511177794959702
2074-GKOWZ,Yes,0,0,1.0225703109287185
0376-YMCJC,Yes,2,1,2.7699054694442355
6100-FJZDG,No,6,0,3.08310224858953
4829-ZLJTK,No,6,0,11.235363875123799
1730-VFMWO,No,3,0,1.8386447256053176
7143-BQIBA,No,5,1,6.097536073565862
3800-LYTRK,No,7,1,0.6468031593335276
0634-SZPQA,Yes,5,0,0.3175742172973052
9646-NMHXE,No,6,3,5.558781995779836
7030-NJVDP,No,10,0,2.106133420530766
5536-RTPWK,Yes,3,2,1.2419171243042713
8883-GRDWQ,No,5,0,10.734799828516584
6166-ILMNY,Yes,5,4,0.6797489358406716
3097-NNSPB,Yes,2,0,1.95131273608878
7771-ZONAT,No,9,0,1.056327388996117
0655-RBDUG,Yes,3,2,3.69604425994268
2111-DWYHN,No,6,1,3.2398061215841327
4194-WHFCB,No,4,0,2.842877727778693
4121-AGSIN,No,9,2,4.777011690452821
4361-BKAXE,Yes,3,0,0.7276931209444473
9845-PEEKO,No,13,0,1.872829439724133
0455-XFASS,No,6,1,2.3630994850278757
0301-KOBTQ,No,7,1,1.2997022301340486
1751-NCDLI,No,3,0,2.7886584977950637
9878-TNQGW,Yes,3,1,0.5457922305681894
9170-ARBTB,No,8,0,5.640967724143555
4441-NIHPT,Yes,5,1,2.4070927561847273
8999-BOHSE,Yes,3,2,3.510443594926186
7241-AJHFS,No,5,0,9.597532460657442
7029-RPUAV,Yes,4,4,0.4623987742314855
4546-FOKWR,No,8,0,4.3562761357665325
9036-CSKBW,No,7,2,10.300547854705208
5832-TRLPB,No,7,1,6.180295637682594
8590-YFFQO,No,4,1,2.370815223418152
8659-IOOPU,No,7,0,5.151512016778858
1338-CECEE,No,8,0,5.93257013483087
7439-DKZTW,No,9,0,5.6074467420832645
4646-QZXTF,No,7,2,3.4959030429900433
4607-CHPCA,Yes,2,2,0.6771336516849407
9742-XOKTS,No,5,1,2.0210646452358954
6921-OZMFH,No,4,0,2.9515065854247267
9578-FOMUK,No,6,0,1.3316518694149508
4712-UYOOI,No,5,0,1.5169945777405431
8824-RWFXJ,Yes,1,2,1.1226804829824257
7722-CVFXN,No,9,0,0.753458092081914
8717-VCTXJ,No,6,2,2.887422712326421
7363-QTBIW,No,8,0,5.856648440656704
4159-NAAIX,No,6,2,0.9207327926295839
0971-QIFJK,No,2,0,4.0433097613312405
9397-TZSHA,No,2,0,4.766412669583592
3391-JSQEW,No,4,1,4.190545903001766
0343-QLUZP,No,13,2,3.151453012113982
9763-PDTKK,Yes,2,4,1.4902326118632283
2176-LVPNX,No,2,1,9.960469942842249
7627-JKIAZ,Yes,4,3,1.8237714314282378
3312-UUMZW,No,6,1,1.5466552217208938
1271-UODNO,No,3,0,4.488476133874337
8461-EFQYM,No,7,1,1.3887554654065062
6900-RBKER,No,7,2,1.1501694222783472
6891-JPYFF,No,8,0,3.2363451045522145
1459-QNFQT,No,11,0,3.916084338608157
1047-NNCBF,No,1,0,6.270317727050592
3696-XRIEN,No,3,0,2.065122141802551
4081-DYXAV,Yes,5,1,0.3406519685061953
0074-HDKDG,No,5,0,0.8793261202916255
8791-GFXLZ,No,5,0,4.204375559990634
8111-SLLHI,Yes,2,2,0.560631336858813
0927-LCSMG,Yes,7,0,1.8151745904220393
9330-DHBFL,No,5,1,1.3346262803407638
0098-BOWSO,No,9,1,4.448536419589043
3452-ABWRL,No,6,0,1.9662029938370864
5859-HZYLF,No,3,0,3.6106472299508106
8257-RZAHR,Yes,2,3,0.7680475837145387
5293-WXJAK,Yes,2,3,3.4551327052409473
3156-QLHBO,No,5,1,3.821576792371339
2208-NQBCT,No,5,0,2.4021213850942784
1779-PWPMG,No,6,2,3.65912905201016
6621-NRZAK,No,4,1,5.326419006458866
0831-JNISG,No,8,0,2.4545687984648454
0774-IFUVM,No,2,1,7.827817510658787
3082-WQRVY,No,9,1,2.654532866750372
9553-DLCLU,No,7,0,5.505597016290028
1641-BYBTK,No,7,1,1.223502795757623
2460-NGXBJ,No,6,1,2.846225467875153
2446-ZKVAF,No,7,0,4.364085622983941
0841-NULXI,Yes,0,2,5.051423694503847
3522-CDKHF,No,9,1,3.4496581091807257
1430-SFQSA,No,8,1,6.0336174978752055
0411-EZJZE,No,11,2,3.1947317182961803
7851-WZEKY,Yes,5,1,2.7262596866080893
8844-TONUD,Yes,6,2,3.1349090163280273
8807-ARQET,No,4,1,3.103771725473818
8992-CEUEN,No,7,0,2.7680351404019956
4320-QMLLA,No,4,0,3.6728822938905217
8777-PVYGU,No,7,0,2.961394318564138
8292-ITGYJ,No,4,4,4.783361839033859
6870-ZWMNX,No,7,0,7.261422656620873
0621-CXBKL,No,4,0,3.0483445229996162
5268-DSMNQ,No,4,0,9.899405825418212
5334-JLAXU,No,6,0,0.9776305265547917
4086-YQSNZ,Yes,0,1,2.3958198111994773
